time,GHI_Wm2,sun_height,temp_air_C,wind_speed,interpolated
2020-10-19 01:10:00,0.0,0.0,7.44,2.28,0.0
2020-10-19 02:10:00,0.0,0.0,7.34,2.14,0.0
2020-10-19 03:10:00,0.0,0.0,7.14,2.07,0.0
2020-10-19 04:10:00,0.0,0.0,6.89,1.86,0.0
2020-10-19 05:10:00,0.0,0.0,6.7,1.86,0.0
2020-10-19 06:10:00,0.0,0.0,6.56,1.86,0.0
2020-10-19 07:10:00,84.06,9.29,6.75,1.86,0.0
2020-10-19 08:10:00,230.78,16.88,8.12,2.62,0.0
2020-10-19 09:10:00,237.25,22.98,9.34,2.62,0.0
2020-10-19 10:10:00,224.26,27.04,10.54,2.9,0.0
2020-10-19 11:10:00,362.95,28.6,11.36,3.17,0.0
2020-10-19 12:10:00,316.67,27.45,11.65,3.1,0.0
2020-10-19 13:10:00,266.27,23.75,12.0,2.9,0.0
2020-10-19 14:10:00,192.65,17.93,12.16,2.76,0.0
2020-10-19 15:10:00,73.57,10.53,11.94,2.0,0.0
2020-10-19 16:10:00,0.0,0.0,11.23,1.72,0.0
2020-10-19 17:10:00,0.0,0.0,10.07,2.28,0.0
2020-10-19 18:10:00,0.0,0.0,9.53,2.62,0.0
2020-10-19 19:10:00,0.0,0.0,8.97,3.31,0.0
2020-10-19 20:10:00,0.0,0.0,8.69,3.93,0.0
2020-10-19 21:10:00,0.0,0.0,8.5,4.14,0.0
2020-10-19 22:10:00,0.0,0.0,8.44,4.34,0.0
2020-10-19 23:10:00,0.0,0.0,8.16,4.28,0.0
2020-10-20 00:10:00,0.0,0.0,7.95,4.28,0.0
2020-10-20 01:10:00,0.0,0.0,7.73,4.48,0.0
2020-10-20 02:10:00,0.0,0.0,7.97,4.62,0.0
2020-10-20 03:10:00,0.0,0.0,8.13,4.62,0.0
2020-10-20 04:10:00,0.0,0.0,8.13,4.83,0.0
2020-10-20 05:10:00,0.0,0.0,8.33,5.17,0.0
2020-10-20 06:10:00,0.0,0.0,8.55,5.31,0.0
2020-10-20 07:10:00,34.79,9.01,8.66,5.59,0.0
2020-10-20 08:10:00,252.39,16.58,9.75,5.66,0.0
2020-10-20 09:10:00,257.63,22.66,11.2,5.17,0.0
2020-10-20 10:10:00,134.17,26.7,12.73,5.17,0.0
2020-10-20 11:10:00,87.46,28.24,12.84,4.76,0.0
2020-10-20 12:10:00,59.63,27.09,13.04,4.83,0.0
2020-10-20 13:10:00,43.73,23.4,13.57,4.83,0.0
2020-10-20 14:10:00,57.64,17.59,13.52,4.69,0.0
2020-10-20 15:10:00,38.76,10.2,13.3,4.48,0.0
2020-10-20 16:10:00,0.0,0.0,13.23,4.28,0.0
2020-10-20 17:10:00,0.0,0.0,13.07,4.34,0.0
2020-10-20 18:10:00,0.0,0.0,12.94,4.55,0.0
2020-10-20 19:10:00,0.0,0.0,12.65,4.69,0.0
2020-10-20 20:10:00,0.0,0.0,12.59,4.69,0.0
2020-10-20 21:10:00,0.0,0.0,12.48,4.55,0.0
2020-10-20 22:10:00,0.0,0.0,12.33,4.48,0.0
2020-10-20 23:10:00,0.0,0.0,12.15,4.34,0.0
2020-10-21 00:10:00,0.0,0.0,11.94,4.28,0.0
2020-10-21 01:10:00,0.0,0.0,11.91,4.48,0.0
2020-10-21 02:10:00,0.0,0.0,11.9,4.76,0.0
2020-10-21 03:10:00,0.0,0.0,11.84,4.9,0.0
2020-10-21 04:10:00,0.0,0.0,11.68,5.17,0.0
2020-10-21 05:10:00,0.0,0.0,11.6,5.45,0.0
2020-10-21 06:10:00,0.0,0.0,11.59,5.86,0.0
2020-10-21 07:10:00,8.94,8.73,11.83,5.38,0.0
2020-10-21 08:10:00,34.79,16.28,12.07,5.86,0.0
2020-10-21 09:10:00,55.66,22.33,12.26,6.41,0.0
2020-10-21 10:10:00,68.58,26.35,12.61,6.62,0.0
2020-10-21 11:10:00,149.48,27.89,13.17,6.83,0.0
2020-10-21 12:10:00,61.62,26.73,14.82,7.1,0.0
2020-10-21 13:10:00,445.45,23.05,16.88,7.38,0.0
2020-10-21 14:10:00,309.05,17.25,18.45,7.66,0.0
2020-10-21 15:10:00,120.54,9.88,18.93,7.52,0.0
2020-10-21 16:10:00,0.0,0.0,18.52,7.1,0.0
2020-10-21 17:10:00,0.0,0.0,17.92,6.83,0.0
2020-10-21 18:10:00,0.0,0.0,17.46,6.83,0.0
2020-10-21 19:10:00,0.0,0.0,17.84,6.9,0.0
2020-10-21 20:10:00,0.0,0.0,17.4,6.83,0.0
2020-10-21 21:10:00,0.0,0.0,16.96,6.69,0.0
2020-10-21 22:10:00,0.0,0.0,16.55,6.34,0.0
2020-10-21 23:10:00,0.0,0.0,16.2,5.66,0.0
2020-10-22 00:10:00,0.0,0.0,15.69,4.97,0.0
2020-10-22 01:10:00,0.0,0.0,15.26,4.48,0.0
2020-10-22 02:10:00,0.0,0.0,14.94,4.28,0.0
2020-10-22 03:10:00,0.0,0.0,14.57,4.21,0.0
2020-10-22 04:10:00,0.0,0.0,14.08,4.07,0.0
2020-10-22 05:10:00,0.0,0.0,13.63,4.07,0.0
2020-10-22 06:10:00,0.0,0.0,13.6,4.21,0.0
2020-10-22 07:10:00,67.45,8.45,14.01,4.14,0.0
2020-10-22 08:10:00,137.67,15.98,14.76,4.41,0.0
2020-10-22 09:10:00,37.77,22.01,15.65,3.79,0.0
2020-10-22 10:10:00,289.92,26.01,16.54,4.9,0.0
2020-10-22 11:10:00,168.21,27.53,17.44,5.17,0.0
2020-10-22 12:10:00,107.34,26.38,17.93,4.76,0.0
2020-10-22 13:10:00,34.79,22.7,18.3,4.55,0.0
2020-10-22 14:10:00,117.32,16.92,17.75,4.28,0.0
2020-10-22 15:10:00,125.62,9.57,16.43,3.79,0.0
2020-10-22 16:10:00,0.0,0.0,15.5,3.31,0.0
2020-10-22 17:10:00,0.0,0.0,14.6,3.59,0.0
2020-10-22 18:10:00,0.0,0.0,14.16,3.66,0.0
2020-10-22 19:10:00,0.0,0.0,13.83,3.86,0.0
2020-10-22 20:10:00,0.0,0.0,13.85,3.59,0.0
2020-10-22 21:10:00,0.0,0.0,13.75,3.38,0.0
2020-10-22 22:10:00,0.0,0.0,13.42,2.97,0.0
2020-10-22 23:10:00,0.0,0.0,13.13,2.69,0.0
2020-10-23 00:10:00,0.0,0.0,12.89,2.48,0.0
2020-10-23 01:10:00,0.0,0.0,12.67,2.28,0.0
2020-10-23 02:10:00,0.0,0.0,12.48,2.07,0.0
2020-10-23 03:10:00,0.0,0.0,12.06,1.93,0.0
2020-10-23 04:10:00,0.0,0.0,11.89,1.79,0.0
2020-10-23 05:10:00,0.0,0.0,11.83,1.86,0.0
2020-10-23 06:10:00,0.0,0.0,11.85,1.79,0.0
2020-10-23 07:10:00,16.9,8.17,12.3,1.93,0.0
2020-10-23 08:10:00,26.83,15.68,13.09,1.86,0.0
2020-10-23 09:10:00,67.58,21.69,13.57,2.0,0.0
2020-10-23 10:10:00,70.56,25.67,13.75,2.07,0.0
2020-10-23 11:10:00,83.48,27.18,14.11,2.55,0.0
2020-10-23 12:10:00,180.95,26.02,14.26,2.34,0.0
2020-10-23 13:10:00,133.08,22.36,13.99,2.41,0.0
2020-10-23 14:10:00,178.77,16.59,14.35,2.69,0.0
2020-10-23 15:10:00,58.72,9.26,13.98,3.24,0.0
2020-10-23 16:10:00,0.0,0.0,13.75,2.97,0.0
2020-10-23 17:10:00,0.0,0.0,13.32,2.97,0.0
2020-10-23 18:10:00,0.0,0.0,12.84,3.24,0.0
2020-10-23 19:10:00,0.0,0.0,12.61,2.97,0.0
2020-10-23 20:10:00,0.0,0.0,12.43,3.31,0.0
2020-10-23 21:10:00,0.0,0.0,12.28,3.59,0.0
2020-10-23 22:10:00,0.0,0.0,12.12,3.79,0.0
2020-10-23 23:10:00,0.0,0.0,11.93,4.0,0.0
2020-10-24 00:10:00,0.0,0.0,11.72,4.0,0.0
2020-10-24 01:10:00,0.0,0.0,11.54,3.93,0.0
2020-10-24 02:10:00,0.0,0.0,11.16,3.79,0.0
2020-10-24 03:10:00,0.0,0.0,10.95,3.66,0.0
2020-10-24 04:10:00,0.0,0.0,11.05,3.59,0.0
2020-10-24 05:10:00,0.0,0.0,11.14,3.66,0.0
2020-10-24 06:10:00,0.0,0.0,11.01,3.93,0.0
2020-10-24 07:10:00,96.44,7.89,11.81,4.48,0.0
2020-10-24 08:10:00,155.25,15.38,12.19,4.97,0.0
2020-10-24 09:10:00,142.48,21.37,12.6,5.17,0.0
2020-10-24 10:10:00,294.12,25.33,12.91,5.72,0.0
2020-10-24 11:10:00,154.89,26.83,13.3,5.86,0.0
2020-10-24 12:10:00,221.7,25.67,13.88,5.93,0.0
2020-10-24 13:10:00,210.83,22.02,14.36,5.79,0.0
2020-10-24 14:10:00,131.68,16.27,14.36,5.66,0.0
2020-10-24 15:10:00,66.99,8.95,14.29,5.31,0.0
2020-10-24 16:10:00,0.0,0.0,14.28,5.45,0.0
2020-10-24 17:10:00,0.0,0.0,14.28,5.66,0.0
2020-10-24 18:10:00,0.0,0.0,14.31,5.86,0.0
2020-10-24 19:10:00,0.0,0.0,14.08,5.86,0.0
2020-10-24 20:10:00,0.0,0.0,14.17,6.07,0.0
2020-10-24 21:10:00,0.0,0.0,13.92,6.21,0.0
2020-10-24 22:10:00,0.0,0.0,13.8,6.41,0.0
2020-10-24 23:10:00,0.0,0.0,14.02,6.55,0.0
2020-10-25 00:10:00,0.0,0.0,13.99,6.55,0.0
2020-10-25 01:10:00,0.0,0.0,13.63,6.48,0.0
2020-10-25 02:10:00,0.0,0.0,13.46,6.34,0.0
2020-10-25 03:10:00,0.0,0.0,13.22,6.14,0.0
2020-10-25 04:10:00,0.0,0.0,13.09,6.07,0.0
2020-10-25 05:10:00,0.0,0.0,13.04,6.14,0.0
2020-10-25 06:10:00,0.0,0.0,12.81,6.21,0.0
2020-10-25 07:10:00,20.87,7.62,13.66,6.34,0.0
2020-10-25 08:10:00,71.56,15.09,13.71,6.14,0.0
2020-10-25 09:10:00,168.84,21.05,14.17,5.31,0.0
2020-10-25 10:10:00,261.7,24.99,14.21,5.59,0.0
2020-10-25 11:10:00,87.46,26.48,14.17,6.07,0.0
2020-10-25 12:10:00,96.4,25.33,13.61,5.52,0.0
2020-10-25 13:10:00,48.7,21.68,12.99,5.03,0.0
2020-10-25 14:10:00,22.86,15.95,12.97,3.52,0.0
2020-10-25 15:10:00,95.71,8.64,13.01,3.03,0.0
2020-10-25 16:10:00,0.0,0.0,12.41,3.1,0.0
2020-10-25 17:10:00,0.0,0.0,12.01,3.1,0.0
2020-10-25 18:10:00,0.0,0.0,11.86,3.17,0.0
2020-10-25 19:10:00,0.0,0.0,10.96,3.52,0.0
2020-10-25 20:10:00,0.0,0.0,10.82,3.66,0.0
2020-10-25 21:10:00,0.0,0.0,10.68,3.79,0.0
2020-10-25 22:10:00,0.0,0.0,10.47,3.86,0.0
2020-10-25 23:10:00,0.0,0.0,10.37,3.79,0.0
2020-10-26 00:10:00,0.0,0.0,10.45,3.93,0.0
2020-10-26 01:10:00,0.0,0.0,10.49,3.79,0.0
2020-10-26 02:10:00,0.0,0.0,10.43,3.72,0.0
2020-10-26 03:10:00,0.0,0.0,10.17,3.86,0.0
2020-10-26 04:10:00,0.0,0.0,9.71,3.79,0.0
2020-10-26 05:10:00,0.0,0.0,9.49,3.45,0.0
2020-10-26 06:10:00,0.0,0.0,9.36,3.38,0.0
2020-10-26 07:10:00,30.81,7.34,9.46,3.24,0.0
2020-10-26 08:10:00,48.7,14.79,9.55,3.52,0.0
2020-10-26 09:10:00,103.36,20.73,9.7,3.93,0.0
2020-10-26 10:10:00,268.13,24.66,9.95,4.55,0.0
2020-10-26 11:10:00,227.4,26.14,10.33,4.76,0.0
2020-10-26 12:10:00,128.21,24.99,10.76,5.1,0.0
2020-10-26 13:10:00,132.61,21.35,11.05,5.03,0.0
2020-10-26 14:10:00,156.95,15.63,11.22,4.62,0.0
2020-10-26 15:10:00,37.77,8.34,11.22,4.07,0.0
2020-10-26 16:10:00,0.0,0.0,11.05,4.14,0.0
2020-10-26 17:10:00,0.0,0.0,10.69,4.07,0.0
2020-10-26 18:10:00,0.0,0.0,10.3,4.34,0.0
2020-10-26 19:10:00,0.0,0.0,9.9,5.03,0.0
2020-10-26 20:10:00,0.0,0.0,9.45,5.1,0.0
2020-10-26 21:10:00,0.0,0.0,9.17,5.1,0.0
2020-10-26 22:10:00,0.0,0.0,9.03,4.97,0.0
2020-10-26 23:10:00,0.0,0.0,8.9,4.9,0.0
2020-10-27 00:10:00,0.0,0.0,8.58,4.69,0.0
2020-10-27 01:10:00,0.0,0.0,8.36,4.62,0.0
2020-10-27 02:10:00,0.0,0.0,8.29,4.55,0.0
2020-10-27 03:10:00,0.0,0.0,8.17,4.48,0.0
2020-10-27 04:10:00,0.0,0.0,8.3,4.41,0.0
2020-10-27 05:10:00,0.0,0.0,8.35,4.41,0.0
2020-10-27 06:10:00,0.0,0.0,8.31,4.48,0.0
2020-10-27 07:10:00,56.97,7.06,8.51,5.03,0.0
2020-10-27 08:10:00,220.49,14.5,8.74,4.62,0.0
2020-10-27 09:10:00,230.71,20.42,9.4,5.31,0.0
2020-10-27 10:10:00,366.08,24.33,10.18,5.31,0.0
2020-10-27 11:10:00,61.62,25.8,10.79,5.52,0.0
2020-10-27 12:10:00,134.62,24.65,11.14,5.79,0.0
2020-10-27 13:10:00,106.34,21.02,11.18,5.86,0.0
2020-10-27 14:10:00,65.6,15.32,11.09,5.45,0.0
2020-10-27 15:10:00,43.53,8.05,10.86,5.38,0.0
2020-10-27 16:10:00,0.0,0.0,10.38,5.38,0.0
2020-10-27 17:10:00,0.0,0.0,10.08,5.72,0.0
2020-10-27 18:10:00,0.0,0.0,9.91,6.14,0.0
2020-10-27 19:10:00,0.0,0.0,9.94,6.55,0.0
2020-10-27 20:10:00,0.0,0.0,10.04,6.69,0.0
2020-10-27 21:10:00,0.0,0.0,10.1,6.9,0.0
2020-10-27 22:10:00,0.0,0.0,10.29,6.83,0.0
2020-10-27 23:10:00,0.0,0.0,10.41,6.55,0.0
2020-10-28 00:10:00,0.0,0.0,10.54,6.21,0.0
2020-10-28 01:10:00,0.0,0.0,10.67,5.72,0.0
2020-10-28 02:10:00,0.0,0.0,10.94,5.03,0.0
2020-10-28 03:10:00,0.0,0.0,11.01,4.21,0.0
2020-10-28 04:10:00,0.0,0.0,10.77,3.86,0.0
2020-10-28 05:10:00,0.0,0.0,10.26,3.66,0.0
2020-10-28 06:10:00,0.0,0.0,9.75,4.0,0.0
2020-10-28 07:10:00,24.85,6.79,10.03,3.72,0.0
2020-10-28 08:10:00,163.85,14.2,10.37,4.41,0.0
2020-10-28 09:10:00,390.66,20.11,10.65,4.21,0.0
2020-10-28 10:10:00,443.1,24.0,11.63,4.62,0.0
2020-10-28 11:10:00,502.88,25.46,12.46,5.1,0.0
2020-10-28 12:10:00,504.98,24.31,12.81,5.72,0.0
2020-10-28 13:10:00,407.48,20.7,13.13,6.28,0.0
2020-10-28 14:10:00,30.81,15.01,12.95,5.93,0.0
2020-10-28 15:10:00,98.28,7.76,12.51,6.14,0.0
2020-10-28 16:10:00,0.0,0.0,11.8,5.59,0.0
2020-10-28 17:10:00,0.0,0.0,11.29,5.45,0.0
2020-10-28 18:10:00,0.0,0.0,10.77,5.59,0.0
2020-10-28 19:10:00,0.0,0.0,10.52,5.72,0.0
2020-10-28 20:10:00,0.0,0.0,10.08,5.93,0.0
2020-10-28 21:10:00,0.0,0.0,10.18,5.93,0.0
2020-10-28 22:10:00,0.0,0.0,10.1,6.34,0.0
2020-10-28 23:10:00,0.0,0.0,9.94,6.55,0.0
2020-10-29 00:10:00,0.0,0.0,9.82,6.62,0.0
2020-10-29 01:10:00,0.0,0.0,9.3,6.48,0.0
2020-10-29 02:10:00,0.0,0.0,8.91,6.07,0.0
2020-10-29 03:10:00,0.0,0.0,8.54,6.14,0.0
2020-10-29 04:10:00,0.0,0.0,8.04,5.72,0.0
2020-10-29 05:10:00,0.0,0.0,7.86,5.66,0.0
2020-10-29 06:10:00,0.0,0.0,7.53,5.72,0.0
2020-10-29 07:10:00,85.44,6.51,7.53,4.69,0.0
2020-10-29 08:10:00,261.78,13.91,8.07,4.07,0.0
2020-10-29 09:10:00,362.1,19.79,8.79,4.48,0.0
2020-10-29 10:10:00,332.82,23.67,9.64,4.76,0.0
2020-10-29 11:10:00,464.1,25.12,10.48,5.17,0.0
2020-10-29 12:10:00,293.04,23.98,10.94,5.24,0.0
2020-10-29 13:10:00,195.15,20.38,11.09,5.17,0.0
2020-10-29 14:10:00,50.69,14.71,10.98,3.66,0.0
2020-10-29 15:10:00,21.87,7.47,10.85,3.72,0.0
2020-10-29 16:10:00,0.0,0.0,10.45,3.38,0.0
2020-10-29 17:10:00,0.0,0.0,9.98,3.59,0.0
2020-10-29 18:10:00,0.0,0.0,10.07,4.14,0.0
2020-10-29 19:10:00,0.0,0.0,10.06,4.76,0.0
2020-10-29 20:10:00,0.0,0.0,10.3,5.1,0.0
2020-10-29 21:10:00,0.0,0.0,10.52,5.38,0.0
2020-10-29 22:10:00,0.0,0.0,10.85,5.52,0.0
2020-10-29 23:10:00,0.0,0.0,11.28,5.59,0.0
2020-10-30 00:10:00,0.0,0.0,11.65,5.79,0.0
2020-10-30 01:10:00,0.0,0.0,11.86,5.86,0.0
2020-10-30 02:10:00,0.0,0.0,12.02,5.79,0.0
2020-10-30 03:10:00,0.0,0.0,12.11,5.72,0.0
2020-10-30 04:10:00,0.0,0.0,12.13,5.66,0.0
2020-10-30 05:10:00,0.0,0.0,12.13,5.59,0.0
2020-10-30 06:10:00,0.0,0.0,12.1,5.66,0.0
2020-10-30 07:10:00,12.92,6.24,12.35,5.93,0.0
2020-10-30 08:10:00,47.71,13.62,12.43,5.86,0.0
2020-10-30 09:10:00,49.69,19.48,12.65,5.79,0.0
2020-10-30 10:10:00,71.56,23.35,13.0,5.86,0.0
2020-10-30 11:10:00,62.61,24.79,13.35,5.86,0.0
2020-10-30 12:10:00,86.47,23.65,13.58,5.72,0.0
2020-10-30 13:10:00,42.74,20.06,13.69,5.52,0.0
2020-10-30 14:10:00,17.89,14.41,13.76,5.17,0.0
2020-10-30 15:10:00,31.8,7.19,13.77,4.97,0.0
2020-10-30 16:10:00,0.0,0.0,13.69,4.76,0.0
2020-10-30 17:10:00,0.0,0.0,13.63,4.62,0.0
2020-10-30 18:10:00,0.0,0.0,13.51,4.48,0.0
2020-10-30 19:10:00,0.0,0.0,12.94,4.48,0.0
2020-10-30 20:10:00,0.0,0.0,12.95,4.34,0.0
2020-10-30 21:10:00,0.0,0.0,12.99,4.21,0.0
2020-10-30 22:10:00,0.0,0.0,13.02,3.86,0.0
2020-10-30 23:10:00,0.0,0.0,13.02,3.66,0.0
2020-10-31 00:10:00,0.0,0.0,12.98,3.45,0.0
2020-10-31 01:10:00,0.0,0.0,12.85,3.17,0.0
2020-10-31 02:10:00,0.0,0.0,12.75,2.9,0.0
2020-10-31 03:10:00,0.0,0.0,12.63,2.76,0.0
2020-10-31 04:10:00,0.0,0.0,12.49,2.76,0.0
2020-10-31 05:10:00,0.0,0.0,12.34,2.9,0.0
2020-10-31 06:10:00,0.0,0.0,12.09,2.9,0.0
2020-10-31 07:10:00,32.85,5.97,12.09,2.76,0.0
2020-10-31 08:10:00,128.89,13.33,12.32,2.69,0.0
2020-10-31 09:10:00,152.1,19.18,13.16,3.1,0.0
2020-10-31 10:10:00,161.0,23.02,14.12,3.59,0.0
2020-10-31 11:10:00,359.01,24.47,14.93,4.41,0.0
2020-10-31 12:10:00,517.19,23.33,15.32,4.83,0.0
2020-10-31 13:10:00,439.19,19.75,15.54,4.97,0.0
2020-10-31 14:10:00,282.44,14.12,15.47,4.83,0.0
2020-10-31 15:10:00,65.56,6.91,14.87,4.83,0.0
2020-10-31 16:10:00,0.0,0.0,13.96,5.1,0.0
2020-10-31 17:10:00,0.0,0.0,13.52,5.45,0.0
2020-10-31 18:10:00,0.0,0.0,13.46,5.45,0.0
2020-10-31 19:10:00,0.0,0.0,13.56,5.24,0.0
2020-10-31 20:10:00,0.0,0.0,13.71,5.03,0.0
2020-10-31 21:10:00,0.0,0.0,14.02,4.97,0.0
2020-10-31 22:10:00,0.0,0.0,13.93,4.76,0.0
2020-10-31 23:10:00,0.0,0.0,14.17,4.41,0.0
2020-11-01 00:10:00,0.0,0.0,14.28,4.0,0.0
2020-11-01 01:10:00,0.0,0.0,14.01,3.72,0.0
2020-11-01 02:10:00,0.0,0.0,13.48,3.24,0.0
2020-11-01 03:10:00,0.0,0.0,12.9,2.76,0.0
2020-11-01 04:10:00,0.0,0.0,12.4,2.28,0.0
2020-11-01 05:10:00,0.0,0.0,12.17,2.21,0.0
2020-11-01 06:10:00,0.0,0.0,11.76,2.14,0.0
2020-11-01 07:10:00,49.89,5.7,12.18,3.17,0.0
2020-11-01 08:10:00,151.91,13.04,12.81,4.21,0.0
2020-11-01 09:10:00,103.89,18.87,13.44,4.83,0.0
2020-11-01 10:10:00,348.18,22.71,14.11,4.76,0.0
2020-11-01 11:10:00,137.11,24.14,14.27,5.1,0.0
2020-11-01 12:10:00,119.74,23.01,14.92,5.72,0.0
2020-11-01 13:10:00,102.88,19.45,15.55,6.14,0.0
2020-11-01 14:10:00,93.61,13.83,15.84,6.34,0.0
2020-11-01 15:10:00,48.78,6.64,15.86,6.48,0.0
2020-11-01 16:10:00,0.0,0.0,15.87,6.14,0.0
2020-11-01 17:10:00,0.0,0.0,15.93,5.86,0.0
2020-11-01 18:10:00,0.0,0.0,16.0,5.86,0.0
2020-11-01 19:10:00,0.0,0.0,15.84,5.72,0.0
2020-11-01 20:10:00,0.0,0.0,15.93,5.59,0.0
2020-11-01 21:10:00,0.0,0.0,15.93,5.86,0.0
2020-11-01 22:10:00,0.0,0.0,16.03,6.07,0.0
2020-11-01 23:10:00,0.0,0.0,16.06,6.14,0.0
2020-11-02 00:10:00,0.0,0.0,16.15,6.48,0.0
2020-11-02 01:10:00,0.0,0.0,16.2,6.69,0.0
2020-11-02 02:10:00,0.0,0.0,16.26,6.76,0.0
2020-11-02 03:10:00,0.0,0.0,16.43,6.62,0.0
2020-11-02 04:10:00,0.0,0.0,16.55,6.62,0.0
2020-11-02 05:10:00,0.0,0.0,16.61,6.69,0.0
2020-11-02 06:10:00,0.0,0.0,16.5,6.83,0.0
2020-11-02 07:10:00,27.78,5.43,16.95,6.97,0.0
2020-11-02 08:10:00,96.88,12.76,17.08,7.24,0.0
2020-11-02 09:10:00,142.78,18.57,17.23,7.45,0.0
2020-11-02 10:10:00,348.74,22.39,17.47,7.38,0.0
2020-11-02 11:10:00,140.11,23.82,17.82,6.55,0.0
2020-11-02 12:10:00,112.31,22.7,18.01,6.83,0.0
2020-11-02 13:10:00,65.6,19.14,18.2,7.31,0.0
2020-11-02 14:10:00,34.79,13.54,18.4,7.17,0.0
2020-11-02 15:10:00,41.91,6.37,18.28,6.69,0.0
2020-11-02 16:10:00,0.0,0.0,17.75,6.48,0.0
2020-11-02 17:10:00,0.0,0.0,17.0,6.21,0.0
2020-11-02 18:10:00,0.0,0.0,15.66,6.28,0.0
2020-11-02 19:10:00,0.0,0.0,13.61,5.66,0.0
2020-11-02 20:10:00,0.0,0.0,11.91,4.9,0.0
2020-11-02 21:10:00,0.0,0.0,11.45,4.76,0.0
2020-11-02 22:10:00,0.0,0.0,11.19,4.76,0.0
2020-11-02 23:10:00,0.0,0.0,10.67,4.83,0.0
2020-11-03 00:10:00,0.0,0.0,10.22,4.83,0.0
2020-11-03 01:10:00,0.0,0.0,9.77,4.83,0.0
2020-11-03 02:10:00,0.0,0.0,9.31,4.62,0.0
2020-11-03 03:10:00,0.0,0.0,8.98,4.34,0.0
2020-11-03 04:10:00,0.0,0.0,8.65,4.0,0.0
2020-11-03 05:10:00,0.0,0.0,8.34,3.59,0.0
2020-11-03 06:10:00,0.0,0.0,8.02,3.31,0.0
2020-11-03 07:10:00,64.73,5.16,7.51,2.97,0.0
2020-11-03 08:10:00,252.14,12.47,8.16,2.69,0.0
2020-11-03 09:10:00,399.47,18.27,9.26,4.07,0.0
2020-11-03 10:10:00,519.77,22.08,10.27,4.62,0.0
2020-11-03 11:10:00,219.88,23.51,10.94,4.14,0.0
2020-11-03 12:10:00,237.24,22.39,11.59,4.34,0.0
2020-11-03 13:10:00,250.08,18.85,11.99,4.83,0.0
2020-11-03 14:10:00,266.06,13.26,12.13,4.83,0.0
2020-11-03 15:10:00,55.73,6.11,11.68,4.9,0.0
2020-11-03 16:10:00,0.0,0.0,11.11,5.31,0.0
2020-11-03 17:10:00,0.0,0.0,10.34,5.17,0.0
2020-11-03 18:10:00,0.0,0.0,9.55,4.69,0.0
2020-11-03 19:10:00,0.0,0.0,8.77,4.48,0.0
2020-11-03 20:10:00,0.0,0.0,8.24,4.34,0.0
2020-11-03 21:10:00,0.0,0.0,7.83,4.34,0.0
2020-11-03 22:10:00,0.0,0.0,7.38,4.28,0.0
2020-11-03 23:10:00,0.0,0.0,7.07,4.07,0.0
2020-11-04 00:10:00,0.0,0.0,6.66,3.79,0.0
2020-11-04 01:10:00,0.0,0.0,6.24,3.59,0.0
2020-11-04 02:10:00,0.0,0.0,5.88,3.24,0.0
2020-11-04 03:10:00,0.0,0.0,5.8,3.03,0.0
2020-11-04 04:10:00,0.0,0.0,5.55,2.76,0.0
2020-11-04 05:10:00,0.0,0.0,5.46,2.62,0.0
2020-11-04 06:10:00,0.0,0.0,5.18,2.48,0.0
2020-11-04 07:10:00,48.33,4.89,4.35,2.34,0.0
2020-11-04 08:10:00,242.22,12.19,5.27,2.0,0.0
2020-11-04 09:10:00,393.01,17.98,6.77,2.48,0.0
2020-11-04 10:10:00,414.95,21.77,8.05,2.48,0.0
2020-11-04 11:10:00,515.87,23.2,9.13,2.41,0.0
2020-11-04 12:10:00,307.57,22.08,9.68,2.14,0.0
2020-11-04 13:10:00,275.66,18.56,9.94,2.07,0.0
2020-11-04 14:10:00,242.35,12.99,9.94,2.14,0.0
2020-11-04 15:10:00,79.22,5.85,9.46,1.79,0.0
2020-11-04 16:10:00,0.0,0.0,8.47,1.72,0.0
2020-11-04 17:10:00,0.0,0.0,7.56,1.59,0.0
2020-11-04 18:10:00,0.0,0.0,6.36,1.45,0.0
2020-11-04 19:10:00,0.0,0.0,5.73,1.38,0.0
2020-11-04 20:10:00,0.0,0.0,5.69,1.1,0.0
2020-11-04 21:10:00,0.0,0.0,5.71,1.1,0.0
2020-11-04 22:10:00,0.0,0.0,5.12,1.17,0.0
2020-11-04 23:10:00,0.0,0.0,4.67,1.17,0.0
2020-11-05 00:10:00,0.0,0.0,4.13,1.24,0.0
2020-11-05 01:10:00,0.0,0.0,3.75,1.31,0.0
2020-11-05 02:10:00,0.0,0.0,3.49,1.31,0.0
2020-11-05 03:10:00,0.0,0.0,2.87,1.45,0.0
2020-11-05 04:10:00,0.0,0.0,1.99,1.59,0.0
2020-11-05 05:10:00,0.0,0.0,1.44,1.59,0.0
2020-11-05 06:10:00,0.0,0.0,1.33,1.52,0.0
2020-11-05 07:10:00,50.22,4.63,2.31,1.52,0.0
2020-11-05 08:10:00,237.93,11.91,3.15,1.45,0.0
2020-11-05 09:10:00,386.8,17.68,4.39,1.45,0.0
2020-11-05 10:10:00,479.97,21.47,5.48,1.38,0.0
2020-11-05 11:10:00,528.77,22.89,6.34,1.38,0.0
2020-11-05 12:10:00,399.14,21.78,6.96,1.52,0.0
2020-11-05 13:10:00,382.65,18.27,7.24,1.59,0.0
2020-11-05 14:10:00,252.12,12.72,7.4,1.72,0.0
2020-11-05 15:10:00,43.66,5.6,7.05,1.66,0.0
